dataset,sample_id,original_sample_id,split,split_rule
MixedDoc,mixeddoc_01553,0501_0224_0008,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01554,0501_0225_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01555,0501_0225_0003,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01556,0501_0226_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01557,0501_0227_0002,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01558,0501_0227_0005,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01559,0501_0229_0001,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01560,0501_0231_0010,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01561,0501_0231_0026,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01562,0501_0231_0029,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01563,0501_0232_0018,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01564,0501_0232_0023,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01565,0501_0232_0024,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01566,0501_0232_0029,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01567,0501_0232_0031,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01568,0501_0233_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01569,0501_0234_0000,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01570,0501_0235_0000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01571,0501_0237_0022,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01572,0501_0237_0028,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01573,0501_0237_0042,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01574,0501_0237_0056,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01575,0501_0238_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01576,0501_0239_0004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01577,0501_0239_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01578,0501_0239_0010,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01579,0501_0239_0025,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01580,0501_0239_0028,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01581,0501_0243_0000,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01582,0601_0000_0029,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01583,0601_0000_0030,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01584,0601_0000_0044,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01585,0601_0000_0045,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01586,0601_0000_0051,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01587,0601_0000_0052,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01588,0601_0000_0055,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01589,0601_0000_0056,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01590,0601_0000_0057,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01591,0601_0000_0058,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01592,0601_0000_0059,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01593,0601_0000_0062,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01594,0601_0000_0063,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01595,0601_0000_0064,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01596,0601_0001_0011,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01597,0601_0001_0015,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01598,0601_0001_0019,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01599,0601_0001_0029,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01600,0601_0001_0049,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01601,0601_0001_0053,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01602,0601_0001_0057,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01603,0601_0001_0059,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01604,0601_0002_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01605,0601_0002_0014,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01606,0601_0002_0018,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01607,0601_0002_0025,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01608,0601_0002_0026,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01609,0601_0002_0033,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01610,0601_0002_0038,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01611,0601_0002_0040,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01612,0601_0002_0041,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01613,0601_0002_0042,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01614,0601_0002_0051,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01615,0601_0002_0055,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01616,0601_0002_0056,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01617,0601_0002_0058,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01618,0601_0003_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01619,0601_0003_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01620,0601_0003_0021,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01621,0601_0003_0022,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01622,0601_0003_0027,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01623,0601_0003_0029,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01624,0601_0003_0031,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01625,0601_0003_0033,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01626,0601_0003_0037,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01627,0601_0003_0041,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01628,0601_0003_0042,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01629,0601_0003_0045,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01630,0601_0003_0046,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01631,0601_0003_0048,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01632,0601_0003_0059,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01633,0601_0003_0061,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01634,0601_0003_0065,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01635,0601_0004_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01636,0601_0004_0010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01637,0601_0004_0012,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01638,0601_0004_0013,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01639,0601_0004_0017,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01640,0601_0005_0007,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01641,0601_0005_0019,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01642,0601_0005_0023,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01643,0601_0005_0059,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01644,0601_0006_0006,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01645,0601_0006_0007,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01646,0601_0006_0008,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01647,0601_0006_0009,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01648,0601_0006_0011,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01649,0601_0006_0021,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01650,0601_0006_0022,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01651,0601_0006_0029,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01652,0601_0006_0032,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01653,0601_0006_0036,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01654,0601_0006_0038,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01655,0601_0006_0047,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01656,0601_0006_0049,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01657,0601_0006_0052,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01658,0601_0006_0053,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01659,0601_0006_0058,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01660,0601_0006_0063,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01661,0601_0007_0012,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01662,0601_0007_0020,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01663,0601_0007_0022,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01664,0601_0007_0028,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01665,0601_0007_0030,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01666,0601_0007_0035,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01667,0601_0007_0037,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01668,0601_0007_0039,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01669,0601_0007_0041,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01670,0601_0007_0043,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01671,0601_0007_0045,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01672,0601_0007_0047,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01673,0601_0007_0050,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01674,0601_0007_0052,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01675,0601_0007_0054,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01676,0601_0007_0058,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01677,0601_0007_0062,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01678,0601_0008_0011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01679,0601_0008_0014,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01680,0601_0008_0021,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01681,0601_0008_0024,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01682,0601_0008_0027,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01683,0601_0008_0029,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01684,0601_0008_0031,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01685,0601_0008_0033,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01686,0601_0008_0034,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01687,0601_0008_0036,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01688,0601_0008_0038,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01689,0601_0008_0040,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01690,0601_0008_0044,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01691,0601_0008_0046,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01692,0601_0008_0047,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01693,0601_0008_0059,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01694,0601_0008_0061,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01695,2000,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01696,2004,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01697,2008,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01698,2010,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01699,2011,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01700,2013,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01701,2014,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01702,2021,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01703,2022,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01704,2023,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01705,2024,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01706,2026,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01707,2027,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01708,2032,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01709,2034,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01710,2035,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01711,2036,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01712,2037,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01713,2046,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01714,2051,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01715,2052,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01716,2056,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01717,2058,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01718,2061,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01719,2068,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01720,2072,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01721,2073,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01722,2074,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01723,2076,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01724,2087,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01725,2089,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01726,2090,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01727,2094,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01728,2097,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01729,2099,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01730,2104,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01731,2105,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01732,2115,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01733,2117,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01734,2125,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01735,2133,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01736,2135,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01737,2140,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01738,2142,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01739,2157,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01740,2158,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01741,2163,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01742,2164,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01743,2166,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01744,2167,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01745,2170,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01746,2172,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01747,2173,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01748,2176,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01749,2177,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01750,2192,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01751,2193,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01752,2197,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01753,2198,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01754,2206,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01755,2207,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01756,2208,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01757,2209,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01758,2216,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01759,2217,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01760,2222,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01761,2223,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01762,2226,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01763,2227,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01764,2228,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01765,2229,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01766,2230,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01767,2231,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01768,2236,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01769,2238,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01770,2245,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01771,2248,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01772,2249,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01773,2254,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01774,2255,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01775,2269,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01776,2270,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01777,2272,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01778,2274,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01779,2276,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01780,2277,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01781,2279,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01782,2286,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01783,2289,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01784,2290,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01785,2292,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01786,2301,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01787,2302,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01788,2306,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01789,2307,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01790,2308,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01791,2312,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01792,2314,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01793,2319,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01794,2320,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01795,2328,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01796,2336,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01797,2341,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01798,2342,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01799,2343,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01800,2348,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01801,2349,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01802,2352,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01803,2356,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01804,2357,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01805,2359,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01806,2363,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01807,2368,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01808,2376,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01809,2377,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01810,2383,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01811,2392,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01812,2398,test,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01813,2401,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01814,2402,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01815,2411,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01816,2415,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01817,2419,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01818,2420,train,"fnv1a32(sample_id)%10: train<6,val<8,test"
MixedDoc,mixeddoc_01819,2424,val,"fnv1a32(sample_id)%10: train<6,val<8,test"
